,0,1,2,3,4,5,6,7,8
274,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-274-of-1000.mid,120,4/4 at 0.00 seconds,0.42857142857142855,7.0,0.21875,1.5,0.0,0.0
275,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-275-of-1000.mid,120,4/4 at 0.00 seconds,1.0,5.0,0.16666666666666666,7.0,0.0,0.4
276,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-276-of-1000.mid,120,4/4 at 0.00 seconds,1.0,8.0,0.26666666666666666,10.571428571428571,0.0,0.0
277,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-277-of-1000.mid,120,4/4 at 0.00 seconds,1.0,1.0,0.03571428571428571,0.0,0.0,0.0
278,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-278-of-1000.mid,120,4/4 at 0.00 seconds,0.8,5.0,0.15625,2.5,0.0,0.2
279,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-279-of-1000.mid,120,4/4 at 0.00 seconds,0.375,16.0,0.5,2.3333333333333335,0.0,0.0
280,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-280-of-1000.mid,120,4/4 at 0.00 seconds,0.875,8.0,0.25,4.857142857142857,0.0,0.125
281,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-281-of-1000.mid,120,4/4 at 0.00 seconds,0.42857142857142855,7.0,0.21875,2.1666666666666665,0.0,0.0
282,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-282-of-1000.mid,120,4/4 at 0.00 seconds,0.5,4.0,0.125,5.0,0.0,0.0
283,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-283-of-1000.mid,120,4/4 at 0.00 seconds,0.7777777777777778,9.0,0.28125,3.125,0.2222222222222222,0.2222222222222222
284,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-284-of-1000.mid,120,4/4 at 0.00 seconds,0.5,10.0,0.3125,2.2222222222222223,0.0,0.2
285,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-285-of-1000.mid,120,4/4 at 0.00 seconds,0.6428571428571429,14.0,0.4666666666666667,2.769230769230769,0.0,0.07142857142857142
286,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-286-of-1000.mid,120,4/4 at 0.00 seconds,0.5454545454545454,11.0,0.34375,1.3,0.0,0.18181818181818182
287,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-287-of-1000.mid,120,4/4 at 0.00 seconds,0.6666666666666666,6.0,0.1875,2.8,0.0,0.0
288,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-288-of-1000.mid,120,4/4 at 0.00 seconds,0.6153846153846154,13.0,0.41935483870967744,3.8333333333333335,0.0,0.0
289,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-289-of-1000.mid,120,4/4 at 0.00 seconds,0.8571428571428571,7.0,0.22580645161290322,4.0,0.0,0.14285714285714285
290,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-290-of-1000.mid,120,4/4 at 0.00 seconds,1.0,16.0,0.5161290322580645,10.533333333333333,0.0,0.0625
291,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-291-of-1000.mid,120,4/4 at 0.00 seconds,0.875,8.0,0.25,3.2857142857142856,0.0,0.5
292,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-292-of-1000.mid,120,4/4 at 0.00 seconds,0.6,5.0,0.15625,1.25,0.0,0.2
293,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-293-of-1000.mid,120,4/4 at 0.00 seconds,0.0,1.0,0.03125,0.0,0.0,0.0
294,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-294-of-1000.mid,120,4/4 at 0.00 seconds,0.0,7.0,0.21875,5.5,0.14285714285714285,0.0
295,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-295-of-1000.mid,120,4/4 at 0.00 seconds,1.0,6.0,0.1875,1.0,0.3333333333333333,0.0
296,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-296-of-1000.mid,120,4/4 at 0.00 seconds,0.05263157894736842,19.0,0.59375,1.5555555555555556,0.05263157894736842,0.0
297,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-297-of-1000.mid,120,4/4 at 0.00 seconds,0.42857142857142855,7.0,0.2413793103448276,2.8333333333333335,0.0,0.2857142857142857
298,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-298-of-1000.mid,120,4/4 at 0.00 seconds,0.8333333333333334,6.0,0.1935483870967742,4.8,0.0,0.0
299,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-299-of-1000.mid,120,4/4 at 0.00 seconds,0.6666666666666666,12.0,0.375,2.3636363636363638,0.0,0.08333333333333333
300,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-300-of-1000.mid,120,4/4 at 0.00 seconds,0.4444444444444444,9.0,0.28125,3.5,0.0,0.2222222222222222
301,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-301-of-1000.mid,120,4/4 at 0.00 seconds,0.8,5.0,0.15625,2.5,0.0,0.0
302,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-302-of-1000.mid,120,4/4 at 0.00 seconds,0.42857142857142855,7.0,0.23333333333333334,3.1666666666666665,0.0,0.14285714285714285
303,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-303-of-1000.mid,120,4/4 at 0.00 seconds,0.8333333333333334,12.0,0.375,3.5454545454545454,0.0,0.25
304,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-304-of-1000.mid,120,4/4 at 0.00 seconds,0.9411764705882353,17.0,0.5483870967741935,2.0625,0.058823529411764705,0.0
305,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-305-of-1000.mid,120,4/4 at 0.00 seconds,1.0,3.0,0.09375,1.5,0.3333333333333333,0.0
306,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-306-of-1000.mid,120,4/4 at 0.00 seconds,0.4444444444444444,9.0,0.28125,2.75,0.0,0.2222222222222222
307,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-307-of-1000.mid,120,4/4 at 0.00 seconds,0.9230769230769231,13.0,0.40625,1.0,0.07692307692307693,0.07692307692307693
308,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-308-of-1000.mid,120,4/4 at 0.00 seconds,0.6,5.0,0.17857142857142858,1.75,0.0,0.4
309,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-309-of-1000.mid,120,4/4 at 0.00 seconds,0.625,8.0,0.25,3.4285714285714284,0.0,0.25
310,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-310-of-1000.mid,120,4/4 at 0.00 seconds,0.2222222222222222,9.0,0.2903225806451613,3.625,0.2222222222222222,0.0
311,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-311-of-1000.mid,120,4/4 at 0.00 seconds,0.5,16.0,0.5,2.0,0.0,0.125
312,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-312-of-1000.mid,120,4/4 at 0.00 seconds,0.7777777777777778,18.0,0.5625,5.588235294117647,0.0,0.0
313,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-313-of-1000.mid,120,4/4 at 0.00 seconds,0.7,10.0,0.3125,2.6666666666666665,0.0,0.0
314,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-314-of-1000.mid,120,4/4 at 0.00 seconds,0.0,3.0,0.09375,6.0,0.0,0.0
315,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-315-of-1000.mid,120,4/4 at 0.00 seconds,0.2857142857142857,7.0,0.21875,2.0,0.0,0.0
316,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-316-of-1000.mid,120,4/4 at 0.00 seconds,1.0,6.0,0.1875,3.6,0.0,0.3333333333333333
317,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-317-of-1000.mid,120,4/4 at 0.00 seconds,1.0,12.0,0.375,3.0,0.0,0.08333333333333333
318,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-318-of-1000.mid,120,4/4 at 0.00 seconds,0.6666666666666666,9.0,0.2903225806451613,1.75,0.0,0.2222222222222222
319,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-319-of-1000.mid,120,4/4 at 0.00 seconds,0.9285714285714286,14.0,0.4375,3.6153846153846154,0.0,0.14285714285714285
320,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-320-of-1000.mid,120,4/4 at 0.00 seconds,1.0,5.0,0.15625,2.75,0.0,0.0
321,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-321-of-1000.mid,120,4/4 at 0.00 seconds,1.0,1.0,0.03333333333333333,0.0,0.0,0.0
322,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-322-of-1000.mid,120,4/4 at 0.00 seconds,0.6666666666666666,9.0,0.28125,2.875,0.0,0.2222222222222222
323,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-323-of-1000.mid,120,4/4 at 0.00 seconds,0.4444444444444444,18.0,0.5625,1.5294117647058822,0.0,0.0
324,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-324-of-1000.mid,120,4/4 at 0.00 seconds,0.6,5.0,0.15625,3.0,0.0,0.0
325,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-325-of-1000.mid,120,4/4 at 0.00 seconds,0.375,8.0,0.25806451612903225,2.7142857142857144,0.0,0.0
326,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-326-of-1000.mid,120,4/4 at 0.00 seconds,0.5,4.0,0.125,5.666666666666667,0.0,0.0
327,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-327-of-1000.mid,120,4/4 at 0.00 seconds,0.875,8.0,0.25,0.7142857142857143,0.0,0.125
328,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-328-of-1000.mid,120,4/4 at 0.00 seconds,0.0,0.0,0.0,0.0,0.0,0.0
329,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-329-of-1000.mid,120,4/4 at 0.00 seconds,0.3333333333333333,9.0,0.28125,2.375,0.0,0.0
330,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-330-of-1000.mid,120,4/4 at 0.00 seconds,1.0,5.0,0.16666666666666666,1.75,0.2,0.6
331,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-331-of-1000.mid,120,4/4 at 0.00 seconds,0.7142857142857143,7.0,0.23333333333333334,1.8333333333333333,0.0,0.0
332,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-332-of-1000.mid,120,4/4 at 0.00 seconds,0.6666666666666666,3.0,0.09375,14.0,0.0,0.0
333,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-333-of-1000.mid,120,4/4 at 0.00 seconds,0.3076923076923077,13.0,0.40625,2.4166666666666665,0.0,0.07692307692307693
334,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-334-of-1000.mid,120,4/4 at 0.00 seconds,0.625,8.0,0.27586206896551724,1.1428571428571428,0.0,0.25
335,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-335-of-1000.mid,120,4/4 at 0.00 seconds,1.0,7.0,0.21875,1.5,0.0,0.14285714285714285
336,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-336-of-1000.mid,120,4/4 at 0.00 seconds,1.0,6.0,0.1875,1.0,0.0,0.16666666666666666
337,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-337-of-1000.mid,120,4/4 at 0.00 seconds,0.8333333333333334,6.0,0.1875,2.8,0.0,0.3333333333333333
338,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-338-of-1000.mid,120,4/4 at 0.00 seconds,1.0,7.0,0.21875,11.666666666666666,0.0,0.14285714285714285
339,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-339-of-1000.mid,120,4/4 at 0.00 seconds,0.6666666666666666,3.0,0.09375,2.5,0.0,0.3333333333333333
340,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-340-of-1000.mid,120,4/4 at 0.00 seconds,0.25,4.0,0.18181818181818182,0.6666666666666666,0.0,0.25
341,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-341-of-1000.mid,120,4/4 at 0.00 seconds,0.7142857142857143,7.0,0.21875,1.8333333333333333,0.0,0.5714285714285714
342,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-342-of-1000.mid,120,4/4 at 0.00 seconds,0.5,8.0,0.3333333333333333,1.7142857142857142,0.0,0.125
343,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-343-of-1000.mid,120,4/4 at 0.00 seconds,1.0,8.0,0.25,1.1428571428571428,0.0,0.25
344,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-344-of-1000.mid,120,4/4 at 0.00 seconds,0.5555555555555556,9.0,0.28125,2.5,0.0,0.5555555555555556
345,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-345-of-1000.mid,120,4/4 at 0.00 seconds,0.6666666666666666,6.0,0.1875,4.4,0.0,0.16666666666666666
346,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-346-of-1000.mid,120,4/4 at 0.00 seconds,0.5714285714285714,7.0,0.2413793103448276,3.6666666666666665,0.0,0.0
347,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-347-of-1000.mid,120,4/4 at 0.00 seconds,0.0,2.0,0.0625,12.0,0.0,0.0
348,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-348-of-1000.mid,120,4/4 at 0.00 seconds,0.7692307692307693,13.0,0.40625,3.6666666666666665,0.0,0.07692307692307693
349,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-349-of-1000.mid,120,4/4 at 0.00 seconds,0.0,4.0,0.12903225806451613,1.6666666666666667,0.0,0.25
350,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-350-of-1000.mid,120,4/4 at 0.00 seconds,1.0,5.0,0.16129032258064516,4.5,0.0,0.2
351,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-351-of-1000.mid,120,4/4 at 0.00 seconds,0.25,4.0,0.125,6.0,0.0,0.0
352,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-352-of-1000.mid,120,4/4 at 0.00 seconds,1.0,10.0,0.3125,0.7777777777777778,0.0,0.0
353,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-353-of-1000.mid,120,4/4 at 0.00 seconds,0.3333333333333333,12.0,0.375,1.3636363636363635,0.08333333333333333,0.16666666666666666
354,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-354-of-1000.mid,120,4/4 at 0.00 seconds,0.2857142857142857,7.0,0.23333333333333334,2.6666666666666665,0.42857142857142855,0.0
355,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-355-of-1000.mid,120,4/4 at 0.00 seconds,1.0,16.0,0.5,3.533333333333333,0.125,0.0
356,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-356-of-1000.mid,120,4/4 at 0.00 seconds,0.3333333333333333,6.0,0.1875,1.4,0.0,0.0
357,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-357-of-1000.mid,120,4/4 at 0.00 seconds,1.0,5.0,0.15625,2.0,0.0,0.0
358,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-358-of-1000.mid,120,4/4 at 0.00 seconds,0.75,4.0,0.23529411764705882,4.666666666666667,0.0,0.0
359,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-359-of-1000.mid,120,4/4 at 0.00 seconds,0.4,5.0,0.15625,3.5,0.0,0.0
360,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-360-of-1000.mid,120,4/4 at 0.00 seconds,0.8333333333333334,6.0,0.1875,3.6,0.0,0.0
361,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-361-of-1000.mid,120,4/4 at 0.00 seconds,0.45454545454545453,11.0,0.34375,3.7,0.0,0.0
362,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-362-of-1000.mid,120,4/4 at 0.00 seconds,0.2222222222222222,9.0,0.32142857142857145,2.625,0.0,0.0
363,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-363-of-1000.mid,120,4/4 at 0.00 seconds,0.375,8.0,0.25,2.0,0.0,0.125
364,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-364-of-1000.mid,120,4/4 at 0.00 seconds,0.25,4.0,0.125,1.3333333333333333,0.0,0.25
365,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-365-of-1000.mid,120,4/4 at 0.00 seconds,0.6,5.0,0.15625,1.0,0.0,0.2
366,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-366-of-1000.mid,120,4/4 at 0.00 seconds,0.0,5.0,0.15625,10.25,0.0,0.0
367,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-367-of-1000.mid,120,4/4 at 0.00 seconds,1.0,14.0,0.4375,2.923076923076923,0.0,0.14285714285714285
368,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-368-of-1000.mid,120,4/4 at 0.00 seconds,0.21052631578947367,19.0,0.59375,2.5555555555555554,0.0,0.0
369,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-369-of-1000.mid,120,4/4 at 0.00 seconds,0.3333333333333333,6.0,0.1875,1.6,0.16666666666666666,0.0
370,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-370-of-1000.mid,120,4/4 at 0.00 seconds,1.0,9.0,0.28125,3.375,0.0,0.2222222222222222
371,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-371-of-1000.mid,120,4/4 at 0.00 seconds,0.375,8.0,0.25806451612903225,4.571428571428571,0.375,0.125
372,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-372-of-1000.mid,120,4/4 at 0.00 seconds,0.6470588235294118,17.0,0.53125,4.3125,0.0,0.0
373,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-373-of-1000.mid,120,4/4 at 0.00 seconds,1.0,4.0,0.125,2.0,0.0,0.25
374,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-374-of-1000.mid,120,4/4 at 0.00 seconds,0.6,10.0,0.3125,3.0,0.0,0.2
375,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-375-of-1000.mid,120,4/4 at 0.00 seconds,0.5,8.0,0.26666666666666666,4.0,0.0,0.0
376,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-376-of-1000.mid,120,4/4 at 0.00 seconds,0.7692307692307693,13.0,0.40625,3.0,0.0,0.07692307692307693
377,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-377-of-1000.mid,120,4/4 at 0.00 seconds,0.0,1.0,0.08333333333333333,0.0,0.0,0.0
378,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-378-of-1000.mid,120,4/4 at 0.00 seconds,0.75,4.0,0.18181818181818182,2.0,0.0,0.25
379,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-379-of-1000.mid,120,4/4 at 0.00 seconds,0.8,15.0,0.4838709677419355,2.142857142857143,0.0,0.06666666666666667
380,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-380-of-1000.mid,120,4/4 at 0.00 seconds,0.75,4.0,0.125,2.0,0.0,0.0
381,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-381-of-1000.mid,120,4/4 at 0.00 seconds,1.0,2.0,0.13333333333333333,0.0,0.0,0.5
382,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-382-of-1000.mid,120,4/4 at 0.00 seconds,0.2,5.0,0.20833333333333334,1.25,0.0,0.2
383,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-383-of-1000.mid,120,4/4 at 0.00 seconds,0.5,4.0,0.125,0.6666666666666666,0.0,0.5
384,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-384-of-1000.mid,120,4/4 at 0.00 seconds,0.14285714285714285,7.0,0.21875,2.3333333333333335,0.0,0.14285714285714285
385,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-385-of-1000.mid,120,4/4 at 0.00 seconds,0.5,6.0,0.23076923076923078,4.4,0.0,0.0
386,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-386-of-1000.mid,120,4/4 at 0.00 seconds,1.0,5.0,0.16129032258064516,3.25,0.0,0.2
387,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-387-of-1000.mid,120,4/4 at 0.00 seconds,0.0,6.0,0.1875,1.8,0.0,0.3333333333333333
388,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-388-of-1000.mid,120,4/4 at 0.00 seconds,0.2,10.0,0.3125,2.7777777777777777,0.0,0.0
389,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-389-of-1000.mid,120,4/4 at 0.00 seconds,0.25,8.0,0.25,2.5714285714285716,0.0,0.25
390,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-390-of-1000.mid,120,4/4 at 0.00 seconds,0.9,10.0,0.3125,14.11111111111111,0.0,0.4
391,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-391-of-1000.mid,120,4/4 at 0.00 seconds,0.14285714285714285,7.0,0.22580645161290322,7.0,0.0,0.14285714285714285
392,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-392-of-1000.mid,120,4/4 at 0.00 seconds,0.3333333333333333,3.0,0.09375,10.0,0.0,0.0
393,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-393-of-1000.mid,120,4/4 at 0.00 seconds,1.0,3.0,0.0967741935483871,2.5,0.3333333333333333,0.0
394,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-394-of-1000.mid,120,4/4 at 0.00 seconds,1.0,8.0,0.25,1.2857142857142858,0.0,0.125
395,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-395-of-1000.mid,120,4/4 at 0.00 seconds,0.5,6.0,0.1935483870967742,6.2,0.0,0.16666666666666666
396,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-396-of-1000.mid,120,4/4 at 0.00 seconds,1.0,9.0,0.28125,1.5,0.0,0.2222222222222222
397,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-397-of-1000.mid,120,4/4 at 0.00 seconds,0.8,10.0,0.3125,2.7777777777777777,0.0,0.2
398,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-398-of-1000.mid,120,4/4 at 0.00 seconds,0.9375,16.0,0.5,3.533333333333333,0.0,0.0625
399,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-399-of-1000.mid,120,4/4 at 0.00 seconds,0.6666666666666666,6.0,0.1875,6.4,0.0,0.6666666666666666
400,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-400-of-1000.mid,120,4/4 at 0.00 seconds,0.5555555555555556,9.0,0.28125,0.375,0.0,0.2222222222222222
401,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-401-of-1000.mid,120,4/4 at 0.00 seconds,0.8666666666666667,15.0,0.46875,3.5714285714285716,0.0,0.0
402,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-402-of-1000.mid,120,4/4 at 0.00 seconds,0.42857142857142855,7.0,0.23333333333333334,2.1666666666666665,0.0,0.0
403,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-403-of-1000.mid,120,4/4 at 0.00 seconds,0.3333333333333333,9.0,0.28125,8.25,0.0,0.3333333333333333
404,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-404-of-1000.mid,120,4/4 at 0.00 seconds,0.3333333333333333,3.0,0.09375,8.5,0.3333333333333333,0.0
405,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-405-of-1000.mid,120,4/4 at 0.00 seconds,0.0,4.0,0.13333333333333333,3.0,0.0,0.0
406,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-406-of-1000.mid,120,4/4 at 0.00 seconds,0.9230769230769231,13.0,0.41935483870967744,6.25,0.0,0.0
407,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-407-of-1000.mid,120,4/4 at 0.00 seconds,0.25,4.0,0.125,9.0,0.25,0.25
408,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-408-of-1000.mid,120,4/4 at 0.00 seconds,0.875,8.0,0.25,3.857142857142857,0.125,0.125
409,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-409-of-1000.mid,120,4/4 at 0.00 seconds,1.0,19.0,0.6129032258064516,10.777777777777779,0.0,0.0
410,tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-410-of-1000.mid,120,4/4 at 0.00 seconds,0.3333333333333333,6.0,0.2222222222222222,3.8,0.0,0.0
